t_sec,coins_per_sec,total_earned,total_gems_earned,total_rubies_earned,events
24350,20911.82,13351248.92,227,137,upgrade:value->11|garden:rock->2|upgrade:value->12|upgrade:growth->7|upgrade:rate->5|upgrade:growth->8|upgrade:robots->11|upgrade:growth->9|garden:rock->3|upgrade:value->13|garden:tree->1|garden:rock->4|garden:rock->5|garden:tree->2|garden:flower->4|garden:flower->5|garden:fountain->1|upgrade:value->14|garden:rock->6|upgrade:value->15|garden:rock->7|garden:fountain->2|garden:flower->6|upgrade:value->16|garden:rock->8|garden:flower->7|garden:flower->8|garden:fountain->3|garden:rock->9|garden:flower->9|garden:flower->10|garden:flower->11|upgrade:rate->6|upgrade:growth->10|upgrade:growth->11|upgrade:robots->12|upgrade:growth->12|garden:tree->3|garden:tree->4|upgrade:value->17|garden:rock->10|grass:thick|upgrade:value->18|garden:rock->11|garden:tree->5|upgrade:rate->7|upgrade:growth->13|garden:pond->1|garden:pond->2|garden:tree->6|garden:rock->12|garden:flower->12|garden:flower->13|garden:flower->14|garden:flower->15|garden:tree->7|upgrade:robots->13|upgrade:growth->14|upgrade:growth->15|upgrade:rate->8|garden:pond->3|upgrade:growth->16|garden:tree->8|garden:fountain->4|upgrade:value->19|garden:rock->13|garden:rock->14|garden:tree->9|garden:tree->10|garden:flower->16|garden:flower->17|garden:flower->18
24360,85255.93,13935273.55,227,137,grass:crystal|garden:fountain->5|upgrade:value->20|upgrade:value->21|garden:rock->15|garden:rock->16|garden:pond->4|tool:Push Mower|upgrade:growth->17|upgrade:growth->18|garden:pond->5|upgrade:growth->19|garden:tree->11|garden:flower->19|garden:flower->20|garden:fountain->6|upgrade:value->22|garden:pond->6
24370,133547.93,15050747.56,227,137,upgrade:growth->20|garden:rock->17|upgrade:value->23|garden:rock->18|garden:tree->12|garden:tree->13|garden:flower->21|garden:flower->22|garden:fountain->7|garden:pond->7|upgrade:growth->21|upgrade:value->24|garden:rock->19|garden:rock->20|garden:rock->21|garden:tree->14|garden:tree->15|garden:flower->23|garden:flower->24
24380,167768.78,16582561.26,227,137,garden:flower->25|grass:golden|upgrade:growth->22|garden:fountain->8|garden:pond->8
24390,197689.62,18389324.65,227,137,upgrade:value->25|upgrade:growth->23|upgrade:value->26|garden:rock->22|garden:tree->16|garden:flower->26
24400,218389.44,20519176.20,227,137,garden:fountain->9|garden:pond->9|upgrade:growth->24|upgrade:value->27|garden:rock->23|garden:pond->10
24410,247185.23,22905269.84,227,137,upgrade:growth->25|garden:rock->24|garden:tree->17|garden:tree->18|garden:flower->27|garden:flower->28|garden:flower->29
24420,256673.77,25458323.14,227,137,garden:fountain->10|upgrade:value->28|garden:rock->25
24430,277825.45,28198489.39,227,137,upgrade:growth->26|upgrade:value->29|garden:rock->26
24440,294651.49,31096058.16,227,137,upgrade:growth->27|garden:flower->30
24450,302384.75,34104247.33,227,137,upgrade:value->30|garden:rock->27|garden:rock->28|garden:tree->19|garden:flower->31
24460,314464.56,37242015.27,227,137,upgrade:value->31
24470,323040.86,40446694.98,227,137,upgrade:growth->28|garden:rock->29|garden:tree->20|garden:tree->21|garden:flower->32|garden:flower->33
24480,334283.29,43760175.83,227,137,
24490,334283.29,47103008.73,227,137,upgrade:value->32
24500,343158.07,50534589.41,227,137,upgrade:growth->29|garden:rock->30|garden:flower->34|garden:tree->22
24510,353882.06,54044790.88,227,137,
24520,353882.06,57583611.45,227,137,upgrade:value->33|garden:rock->31
24530,364612.59,61182079.98,227,137,
24540,364612.59,64828205.87,227,137,upgrade:growth->30|garden:rock->32|garden:flower->35
24550,375019.88,68541241.26,227,137,garden:tree->23|garden:flower->36
24560,375956.36,72300147.85,227,137,
24570,375956.36,76059711.41,227,137,upgrade:value->34
24580,385434.25,79866664.43,227,137,
24590,385434.25,83721006.91,227,137,upgrade:growth->31
24600,394261.19,87601830.21,227,137,garden:rock->33|garden:tree->24|garden:flower->37
24610,396924.82,91564845.68,227,137,
24620,396924.82,95534093.89,227,137,
24630,396924.82,99503342.10,227,137,upgrade:value->35
24640,406685.27,103501871.65,227,137,prestige-73|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:value->1|upgrade:robots->6|upgrade:value->2|upgrade:robots->7|upgrade:rate->1|upgrade:value->3|upgrade:rate->2|upgrade:robots->8|upgrade:value->4|upgrade:value->5|upgrade:value->6|upgrade:value->7|upgrade:rate->3|upgrade:growth->1|upgrade:robots->9|upgrade:growth->2|upgrade:value->8|upgrade:value->9|upgrade:value->10|upgrade:rate->4|upgrade:growth->3|upgrade:value->11|garden:rock->1|garden:flower->1|garden:rock->2|upgrade:value->12|garden:flower->2|garden:rock->3|upgrade:robots->10|upgrade:growth->4|upgrade:growth->5|upgrade:rate->5|upgrade:growth->6|upgrade:robots->11|upgrade:growth->7
24650,123916.72,106528891.00,813,137,upgrade:rate->6|upgrade:growth->8|upgrade:value->13|garden:rock->4|garden:fountain->1|upgrade:value->14|garden:flower->3|garden:rock->5|garden:flower->4|garden:rock->6|upgrade:value->15|garden:fountain->2|garden:flower->5|garden:rock->7|garden:flower->6|garden:tree->1|upgrade:robots->12|upgrade:growth->9|upgrade:growth->10|upgrade:rate->7|upgrade:growth->11|upgrade:robots->13|upgrade:growth->12|garden:tree->2|garden:tree->3|garden:pond->1|upgrade:value->16|garden:rock->8|garden:fountain->3|garden:rock->9|upgrade:value->17|garden:flower->7|garden:rock->10|grass:thick|garden:flower->8|upgrade:value->18|garden:fountain->4|garden:rock->11|garden:flower->9|upgrade:value->19|garden:rock->12|garden:tree->4|upgrade:rate->8|upgrade:growth->13|garden:pond->2|garden:tree->5|garden:tree->6|garden:flower->10|grass:crystal|garden:rock->13|garden:fountain->5|upgrade:value->20|garden:tree->7|tool:Push Mower|upgrade:growth->14|upgrade:growth->15|garden:pond->3|upgrade:growth->16|upgrade:growth->17|garden:pond->4|garden:tree->8|upgrade:growth->18|garden:rock->14|garden:flower->11|garden:pond->5|upgrade:value->21|garden:tree->9|garden:rock->15|garden:flower->12|upgrade:growth->19|garden:fountain->6|garden:rock->16|garden:flower->13|garden:tree->10|garden:flower->14|garden:flower->15|garden:flower->16|garden:flower->17|garden:flower->18|upgrade:value->22|garden:pond->6|upgrade:growth->20|garden:rock->17|upgrade:value->23|garden:tree->11|garden:rock->18|garden:tree->12|garden:tree->13|garden:flower->19|garden:flower->20|garden:flower->21|garden:flower->22|garden:fountain->7|garden:pond->7|upgrade:growth->21|upgrade:value->24|garden:rock->19|grass:golden|upgrade:growth->22|garden:fountain->8|garden:rock->20|garden:pond->8|upgrade:value->25|garden:rock->21|upgrade:growth->23|garden:tree->14|garden:flower->23|garden:flower->24|upgrade:value->26|garden:rock->22|garden:tree->15|garden:tree->16|garden:flower->25|garden:flower->26
24660,1088687.03,113738081.97,813,137,garden:fountain->9|garden:pond->9|upgrade:growth->24|upgrade:value->27|garden:rock->23|garden:pond->10|upgrade:growth->25|garden:rock->24|garden:tree->17|garden:tree->18|garden:flower->27|garden:flower->28|garden:flower->29|garden:fountain->10|upgrade:value->28|garden:rock->25|upgrade:growth->26|upgrade:value->29|garden:rock->26|upgrade:growth->27|garden:flower->30
24670,1507344.57,127241908.14,813,137,upgrade:value->30|garden:rock->27|garden:rock->28|garden:tree->19|garden:flower->31|upgrade:value->31|upgrade:growth->28|upgrade:robots->14|garden:rock->29|garden:tree->20|garden:tree->21|garden:flower->32|garden:flower->33|upgrade:value->32
24680,1710300.95,143570645.86,813,137,upgrade:growth->29|garden:rock->30|garden:tree->22|garden:flower->34|upgrade:value->33|garden:rock->31|upgrade:growth->30
24690,1860059.71,161456008.52,813,137,garden:rock->32|garden:tree->23|garden:flower->35|garden:flower->36|upgrade:value->34|garden:rock->33|garden:tree->24|garden:flower->37
24700,1933759.67,180473206.61,813,137,upgrade:value->35|garden:rock->34|upgrade:growth->31|upgrade:rate->9
24710,2035406.44,200184221.31,813,137,upgrade:growth->32|garden:tree->25|garden:flower->38
24720,2085796.63,220784439.23,813,137,upgrade:value->36|garden:rock->35
24730,2144983.34,241929211.48,813,137,upgrade:growth->33|garden:rock->36|garden:tree->26|garden:flower->39|garden:flower->40
24740,2207183.28,263712533.09,813,137,
24750,2207183.28,285784365.84,813,137,upgrade:value->37|garden:rock->37|garden:tree->27|garden:flower->41
24760,2273578.96,308470007.39,813,137,
24770,2273578.96,331205797.02,813,137,upgrade:value->38|garden:rock->38|garden:tree->28|garden:flower->42|garden:flower->43
24780,2341779.58,354546200.31,813,137,
24790,2341779.58,377963996.06,813,137,
24800,2341779.58,401381791.81,813,137,upgrade:value->39|garden:rock->39|garden:rock->40
24810,2414326.87,425394284.44,813,137,garden:tree->29|garden:flower->44
24820,2419720.72,449578457.91,813,137,
24830,2419720.72,473775665.15,813,137,
24840,2419720.72,497972872.40,813,137,upgrade:value->40|garden:flower->45
24850,2473854.94,522545576.24,813,137,garden:tree->30
24860,2478219.28,547327769.05,813,137,
24870,2478219.28,572109961.86,813,137,
24880,2478219.28,596892154.67,813,137,
24890,2478219.28,621674347.48,813,137,upgrade:value->41|garden:flower->46|garden:tree->31|upgrade:rate->10
24900,2536954.06,647003536.32,813,137,upgrade:growth->34
24910,2590448.47,672480065.78,813,137,
24920,2590448.47,698384550.50,813,137,upgrade:growth->35
24930,2643942.88,724663496.06,813,137,
24940,2643942.88,751102924.85,813,137,upgrade:growth->36|upgrade:robots->15|prestige-74|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:value->1|upgrade:robots->6|upgrade:value->2|upgrade:robots->7|upgrade:rate->1|upgrade:value->3|upgrade:rate->2|upgrade:robots->8|upgrade:value->4|upgrade:rate->3|upgrade:value->5|upgrade:value->6|upgrade:value->7|upgrade:value->8|upgrade:robots->9|upgrade:growth->1|upgrade:value->9|upgrade:rate->4|upgrade:growth->2|upgrade:robots->10|upgrade:growth->3|upgrade:value->10|upgrade:value->11|garden:rock->1|upgrade:rate->5|upgrade:growth->4|garden:rock->2|upgrade:value->12|garden:flower->1|garden:rock->3|garden:flower->2|upgrade:value->13|garden:rock->4|garden:fountain->1|garden:flower->3
24950,612811.62,770722583.00,3263,137,upgrade:value->14|garden:rock->5|upgrade:robots->11|upgrade:growth->5|upgrade:growth->6|upgrade:rate->6|upgrade:growth->7|upgrade:robots->12|upgrade:growth->8|upgrade:rate->7|upgrade:growth->9|garden:rock->6|upgrade:value->15|garden:flower->4|garden:fountain->2|garden:rock->7|garden:flower->5|upgrade:value->16|garden:rock->8|upgrade:robots->13|upgrade:growth->10|garden:tree->1|garden:tree->2|garden:tree->3|garden:tree->4|garden:flower->6|garden:fountain->3|garden:rock->9|upgrade:value->17|garden:flower->7|garden:rock->10|grass:thick|garden:flower->8|upgrade:value->18|garden:fountain->4|garden:rock->11|garden:flower->9|garden:tree->5|upgrade:rate->8|upgrade:growth->11|garden:pond->1|garden:tree->6|upgrade:value->19|garden:rock->12|garden:flower->10|grass:crystal|garden:rock->13|garden:fountain->5|upgrade:value->20|garden:flower->11|garden:rock->14|garden:flower->12|upgrade:value->21|garden:rock->15|tool:Push Mower|upgrade:growth->12|upgrade:growth->13|upgrade:growth->14|garden:pond->2|upgrade:growth->15|garden:pond->3|upgrade:growth->16|garden:tree->7|upgrade:growth->17|garden:pond->4|garden:tree->8|upgrade:growth->18|garden:pond->5|garden:tree->9|upgrade:growth->19|garden:fountain->6|garden:rock->16|upgrade:value->22|garden:tree->10|garden:pond->6|garden:flower->13|upgrade:growth->20|garden:rock->17|upgrade:value->23|garden:fountain->7|garden:tree->11|garden:flower->14|garden:rock->18|garden:pond->7|upgrade:growth->21|garden:flower->15|upgrade:value->24|garden:tree->12|garden:rock->19|grass:golden|upgrade:growth->22|garden:fountain->8|garden:flower->16|garden:rock->20|garden:pond->8|upgrade:value->25|garden:tree->13|garden:flower->17|garden:rock->21|upgrade:growth->23|upgrade:value->26|garden:tree->14|garden:flower->18|garden:pond->9|garden:fountain->9|garden:rock->22|upgrade:growth->24|garden:flower->19|upgrade:value->27|garden:tree->15|garden:rock->23|garden:pond->10|garden:flower->20|garden:rock->24|garden:fountain->10|upgrade:value->28|garden:flower->21|garden:rock->25|garden:flower->22|upgrade:value->29|garden:rock->26|garden:flower->23|garden:tree->16|upgrade:robots->14|upgrade:growth->25|upgrade:growth->26|garden:tree->17|garden:tree->18|upgrade:value->30|garden:rock->27|garden:flower->24|garden:tree->19|garden:rock->28|upgrade:value->31|garden:flower->25|garden:rock->29|garden:tree->20|garden:flower->26|garden:flower->27|garden:flower->28|upgrade:value->32|garden:rock->30|upgrade:growth->27|upgrade:rate->9|garden:flower->29|garden:flower->30|garden:flower->31|upgrade:growth->28|upgrade:growth->29|garden:tree->21|upgrade:rate->10|garden:tree->22|garden:flower->32|garden:flower->33|garden:flower->34|upgrade:value->33|garden:rock->31
24960,9603436.77,828823146.32,3263,137,upgrade:growth->30|garden:rock->32|garden:tree->23|garden:flower->35|garden:flower->36|upgrade:value->34|upgrade:growth->31|garden:rock->33|garden:tree->24|garden:flower->37|upgrade:value->35|garden:rock->34|garden:tree->25|garden:flower->38|upgrade:value->36|garden:rock->35|garden:rock->36|garden:tree->26|garden:flower->39|garden:flower->40|upgrade:value->37|garden:rock->37
24970,11474462.02,936556310.73,3263,137,garden:tree->27|garden:flower->41|upgrade:value->38|garden:rock->38|garden:tree->28|garden:flower->42|garden:flower->43|upgrade:value->39
24980,12111346.92,1054159924.45,3263,137,garden:rock->39|garden:rock->40|garden:tree->29|upgrade:robots->15|upgrade:growth->32|upgrade:growth->33|upgrade:growth->34|garden:flower->44
24990,13055065.86,1181349095.54,3263,137,upgrade:value->40|garden:tree->30|garden:flower->45
25000,13369496.86,1314695632.12,3263,137,upgrade:value->41|garden:tree->31|upgrade:rate->11|upgrade:growth->35|upgrade:growth->36
25010,14246021.37,1454016858.04,3263,137,upgrade:growth->37|upgrade:robots->16|garden:flower->46
25020,14534802.40,1598492974.87,3263,137,upgrade:growth->38|garden:flower->47
25030,14823583.44,1746434464.11,3263,137,upgrade:value->42
25040,15134567.70,1897158172.62,3263,137,upgrade:growth->39|garden:tree->32|garden:flower->48
25050,15453503.63,2051014198.04,3263,137,upgrade:value->43|garden:flower->49
25060,15776838.93,2206507645.11,3263,137,
25070,15776838.93,2364276034.39,3263,137,upgrade:growth->40|garden:tree->33|upgrade:rate->12|garden:flower->50
25080,16102328.33,2523955375.73,3263,137,
25090,16102328.33,2684978659.02,3263,137,upgrade:value->44|garden:tree->34
25100,16451623.10,2848047537.29,3263,137,
25110,16451623.10,3012563768.26,3263,137,upgrade:growth->41|garden:flower->51
25120,16758579.16,3177989038.87,3263,137,
25130,16758579.16,3345574830.49,3263,137,
25140,16758579.16,3513160622.10,3263,137,upgrade:value->45|garden:tree->35|garden:flower->52
25150,17120953.55,3683170102.55,3263,137,
25160,17120953.55,3854379638.09,3263,137,
25170,17120953.55,4025589173.63,3263,137,upgrade:growth->42
25180,17427936.95,4197412675.96,3263,137,garden:flower->53
25190,17433967.96,4371746324.56,3263,137,
25200,17433967.96,4546086004.18,3263,137,
25210,17433967.96,4720425683.80,3263,137,upgrade:value->46|garden:tree->36
25220,17797476.68,4897205616.14,3263,137,garden:flower->54
25230,17803624.42,5075235712.64,3263,137,
25240,17803624.42,5253271956.89,3263,137,prestige-75|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:value->1|upgrade:robots->6|upgrade:value->2|upgrade:robots->7|upgrade:rate->1|upgrade:value->3|upgrade:rate->2|upgrade:robots->8|upgrade:value->4|upgrade:rate->3|upgrade:value->5|upgrade:value->6|upgrade:value->7|upgrade:value->8|upgrade:robots->9|upgrade:growth->1|upgrade:value->9|upgrade:rate->4|upgrade:growth->2|upgrade:robots->10|upgrade:growth->3|upgrade:value->10|upgrade:value->11|garden:rock->1|upgrade:rate->5|upgrade:growth->4|garden:rock->2|upgrade:value->12|garden:flower->1|garden:rock->3|garden:flower->2|upgrade:value->13|garden:rock->4|garden:fountain->1|garden:flower->3
25250,2357913.67,5381352869.37,11639,137,upgrade:value->14|garden:rock->5|upgrade:robots->11|upgrade:growth->5|upgrade:growth->6|upgrade:rate->6|upgrade:growth->7|upgrade:robots->12|upgrade:growth->8|upgrade:rate->7|upgrade:growth->9|garden:rock->6|upgrade:value->15|garden:flower->4|garden:fountain->2|garden:rock->7|garden:flower->5|upgrade:value->16|garden:rock->8|upgrade:robots->13|upgrade:growth->10|garden:tree->1|garden:tree->2|garden:tree->3|garden:tree->4|garden:flower->6|garden:fountain->3|garden:rock->9|upgrade:value->17|garden:flower->7|garden:rock->10|grass:thick|garden:flower->8|upgrade:value->18|garden:fountain->4|garden:rock->11|garden:flower->9|garden:tree->5|upgrade:rate->8|upgrade:growth->11|garden:pond->1|garden:tree->6|upgrade:value->19|garden:rock->12|garden:flower->10|grass:crystal|garden:rock->13|garden:fountain->5|upgrade:value->20|garden:flower->11|garden:rock->14|garden:flower->12|upgrade:value->21|garden:rock->15|tool:Push Mower|upgrade:growth->12|upgrade:growth->13|upgrade:growth->14|garden:pond->2|upgrade:growth->15|garden:pond->3|upgrade:growth->16|garden:tree->7|upgrade:growth->17|garden:pond->4|garden:tree->8|upgrade:growth->18|garden:pond->5|garden:tree->9|upgrade:growth->19|garden:fountain->6|garden:rock->16|upgrade:value->22|garden:tree->10|garden:pond->6|garden:flower->13|upgrade:growth->20|garden:rock->17|upgrade:value->23|garden:fountain->7|garden:tree->11|garden:flower->14|garden:rock->18|garden:pond->7|upgrade:growth->21|garden:flower->15|upgrade:value->24|garden:tree->12|garden:rock->19|grass:golden|upgrade:growth->22|garden:fountain->8|garden:flower->16|garden:rock->20|garden:pond->8|upgrade:value->25|garden:tree->13|garden:flower->17|garden:rock->21|upgrade:growth->23|upgrade:value->26|garden:tree->14|garden:flower->18|garden:pond->9|garden:fountain->9|garden:rock->22|upgrade:growth->24|garden:flower->19|upgrade:value->27|garden:tree->15|garden:rock->23|garden:pond->10|garden:flower->20|garden:rock->24|garden:fountain->10|upgrade:value->28|garden:flower->21|garden:rock->25|garden:flower->22|upgrade:value->29|garden:rock->26|garden:flower->23|garden:tree->16|upgrade:robots->14|upgrade:growth->25|upgrade:growth->26|garden:tree->17|garden:tree->18|upgrade:value->30|garden:rock->27|garden:flower->24|garden:tree->19|garden:rock->28|upgrade:value->31|garden:flower->25|garden:rock->29|garden:tree->20|garden:flower->26|upgrade:value->32|garden:rock->30|upgrade:growth->27|upgrade:rate->9|upgrade:growth->28|upgrade:growth->29|garden:flower->27|upgrade:value->33|garden:rock->31|garden:flower->28|garden:tree->21|upgrade:rate->10|upgrade:growth->30|garden:tree->22|garden:rock->32|garden:flower->29|upgrade:value->34|upgrade:growth->31|garden:rock->33|garden:flower->30|garden:tree->23|upgrade:value->35|garden:rock->34|garden:flower->31|garden:tree->24|upgrade:value->36|garden:flower->32|garden:rock->35|garden:tree->25|garden:flower->33|garden:rock->36|upgrade:value->37|garden:flower->34|garden:tree->26|garden:rock->37|garden:flower->35|garden:tree->27|garden:flower->36|garden:flower->37|garden:flower->38|garden:flower->39|garden:flower->40|upgrade:value->38|garden:rock->38|garden:tree->28
