t_sec,coins_per_sec,total_earned,total_gems_earned,total_rubies_earned,events
3640,238.46,37210.58,3,4,garden:tree->2|upgrade:speed->4|garden:flower->8|garden:rock->5
3650,241.81,39611.54,3,4,garden:rock->6|garden:flower->9
3660,244.02,42036.07,3,4,garden:tree->3|upgrade:robots->9
3670,245.17,44484.64,3,4,upgrade:growth->9
3680,258.97,47032.96,3,4,upgrade:growth->10
3690,272.78,49677.90,3,4,garden:flower->10|garden:rock->7
3700,275.04,52423.74,3,4,garden:tree->4|upgrade:rate->4
3710,276.19,55183.44,3,4,
3720,276.19,57945.35,3,4,upgrade:growth->11|garden:flower->11
3730,291.83,60852.77,3,4,garden:rock->8|prestige-10|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:speed->1|upgrade:robots->6|upgrade:speed->2
3740,59.28,62521.65,11,4,upgrade:value->1|upgrade:speed->3|upgrade:value->2|upgrade:value->3|upgrade:value->4
3750,94.80,63313.88,11,4,upgrade:value->5|upgrade:rate->1|upgrade:growth->1|upgrade:value->6
3760,126.60,64414.18,11,4,garden:flower->1|upgrade:value->7|garden:flower->2
3770,139.70,65753.55,11,4,upgrade:value->8|garden:flower->3|upgrade:speed->4|garden:flower->4|upgrade:growth->2
3780,153.83,67233.05,11,4,upgrade:robots->7|upgrade:growth->3|upgrade:rate->2|upgrade:growth->4|garden:rock->1|garden:rock->2
3790,200.58,69149.94,11,4,
3800,200.58,71155.75,11,4,grass:clover
3810,237.03,73343.81,11,4,upgrade:value->9|upgrade:value->10|garden:flower->5
3820,268.40,75889.45,11,4,upgrade:value->11
3830,282.94,78588.02,11,4,garden:flower->6|garden:flower->7
3840,288.38,81458.22,11,4,upgrade:value->12
3850,303.20,84386.48,11,4,garden:flower->8|garden:rock->3|garden:rock->4|garden:tree->1|upgrade:robots->8|upgrade:growth->5|upgrade:growth->6
3860,347.96,87549.97,11,4,upgrade:rate->3|upgrade:growth->7|upgrade:growth->8|upgrade:robots->9
3870,401.11,91307.70,11,4,upgrade:growth->9|garden:tree->2|garden:tree->3
3880,427.98,95468.52,11,4,garden:rock->5|garden:rock->6|garden:flower->9|garden:flower->10
3890,435.13,99781.02,11,4,garden:tree->4|garden:rock->7|garden:flower->11
3900,440.65,104159.70,11,4,garden:rock->8
3910,441.36,108571.91,11,4,
3920,441.36,112985.54,11,4,
3930,441.36,117399.18,11,4,
3940,441.36,121812.81,11,4,grass:thick
3950,520.82,126782.65,11,4,upgrade:value->13
3960,546.02,132167.26,11,4,upgrade:value->14
3970,571.22,137703.09,11,4,
3980,571.22,143415.32,11,4,upgrade:value->15
3990,596.42,149228.36,11,4,
4000,596.42,155192.60,11,4,
4010,596.42,161156.84,11,4,upgrade:value->16|garden:flower->12
4020,625.07,167336.49,11,4,
4030,625.07,173587.23,11,4,garden:fountain->1|garden:flower->13|garden:tree->5
4040,643.39,179961.46,11,4,upgrade:rate->4|upgrade:growth->10
4050,678.68,186579.49,11,4,upgrade:growth->11|upgrade:robots->10
4060,712.43,193602.55,11,4,upgrade:growth->12
4070,746.19,200963.14,11,4,upgrade:growth->13|upgrade:rate->5
4080,779.94,208524.79,11,4,garden:pond->1|prestige-11|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:speed->1
4090,94.46,214917.97,27,4,upgrade:robots->6|upgrade:speed->2|upgrade:value->1|upgrade:speed->3|upgrade:value->2|upgrade:value->3|upgrade:value->4|upgrade:value->5|upgrade:rate->1|upgrade:growth->1
4100,245.75,216753.21,27,4,upgrade:value->6|upgrade:value->7|garden:flower->1|upgrade:value->8|garden:flower->2|upgrade:speed->4
4110,307.74,219611.15,27,4,upgrade:value->9|garden:flower->3|garden:flower->4|upgrade:growth->2|upgrade:robots->7|upgrade:growth->3|upgrade:rate->2|upgrade:growth->4
4120,436.38,223317.39,27,4,upgrade:value->10|garden:rock->1|garden:rock->2
4130,463.13,227920.31,27,4,grass:clover|upgrade:value->11|garden:flower->5|garden:flower->6
4140,534.94,233081.48,27,4,upgrade:value->12|garden:flower->7|garden:rock->3|garden:tree->1|upgrade:robots->8|upgrade:growth->5
4150,614.84,238718.91,27,4,upgrade:growth->6|upgrade:rate->3|upgrade:growth->7|upgrade:growth->8|upgrade:robots->9|upgrade:growth->9
4160,789.21,245971.09,27,4,upgrade:value->13|garden:rock->4|garden:tree->2|garden:flower->8|garden:tree->3|garden:rock->5
4170,842.42,254099.77,27,4,garden:flower->9|garden:flower->10|garden:rock->6|garden:tree->4|garden:flower->11|garden:rock->7
4180,862.43,262643.86,27,4,garden:rock->8
4190,863.76,271280.09,27,4,
4200,863.76,279917.64,27,4,grass:thick
4210,970.18,289406.60,27,4,upgrade:value->14
4220,1014.96,299556.19,27,4,upgrade:value->15
4230,1059.74,310153.55,27,4,upgrade:value->16
4240,1104.51,320974.80,27,4,garden:fountain->1|garden:flower->12|garden:tree->5|upgrade:rate->4
4250,1138.71,332194.40,27,4,upgrade:growth->10|upgrade:growth->11|upgrade:robots->10
4260,1259.90,344416.84,27,4,upgrade:growth->12|upgrade:growth->13|upgrade:rate->5
4270,1381.08,357621.71,27,4,garden:pond->1
4280,1396.23,371553.68,27,4,upgrade:growth->14|garden:pond->2
4290,1471.97,386061.26,27,4,
4300,1471.97,400780.92,27,4,upgrade:value->17|garden:pond->3|garden:tree->6|garden:flower->13
4310,1556.85,416110.50,27,4,garden:rock->9|garden:rock->10
4320,1560.81,431710.72,27,4,
4330,1560.81,447318.86,27,4,upgrade:value->18
4340,1620.24,463342.95,27,4,garden:fountain->2|garden:flower->14|garden:tree->7
4350,1663.31,479801.54,27,4,garden:rock->11|garden:flower->15|garden:tree->8|upgrade:robots->11
4360,1676.70,496517.05,27,4,
4370,1676.70,513284.03,27,4,upgrade:growth->15
4380,1743.62,530720.25,27,4,upgrade:growth->16
4390,1810.54,548290.31,27,4,garden:flower->16|garden:rock->12|garden:tree->9
4400,1824.12,566472.34,27,4,garden:rock->13|garden:flower->17
4410,1832.14,584754.34,27,4,garden:rock->14|garden:flower->18
4420,1840.16,603112.92,27,4,garden:tree->10
4430,1845.76,621553.73,27,4,
4440,1845.76,640011.34,27,4,
4450,1845.76,658468.95,27,4,
4460,1845.76,676926.56,27,4,
4470,1845.76,695384.17,27,4,prestige-12|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:speed->1|upgrade:robots->6|upgrade:speed->2|upgrade:value->1|upgrade:speed->3|upgrade:value->2|upgrade:rate->1|upgrade:value->3|upgrade:value->4|upgrade:value->5|upgrade:growth->1|upgrade:robots->7|upgrade:growth->2|upgrade:rate->2|upgrade:growth->3|upgrade:value->6
4480,559.58,702002.49,59,4,upgrade:value->7|upgrade:value->8|garden:flower->1|garden:flower->2|upgrade:speed->4|upgrade:value->9|garden:flower->3|upgrade:value->10|garden:flower->4|upgrade:robots->8|upgrade:growth->4
4490,797.52,708718.34,59,4,upgrade:growth->5|upgrade:rate->3|upgrade:growth->6|garden:rock->1|garden:rock->2|grass:clover|upgrade:value->11|garden:flower->5
4500,1057.39,718315.20,59,4,upgrade:value->12|garden:flower->6|garden:flower->7|garden:tree->1|upgrade:robots->9|upgrade:growth->7|upgrade:growth->8|upgrade:rate->4|upgrade:growth->9|garden:rock->3
4510,1355.74,730166.16,59,4,upgrade:value->13|garden:tree->2|garden:flower->8|garden:rock->4|garden:tree->3|garden:flower->9|garden:rock->5|garden:flower->10|garden:tree->4|garden:rock->6
4520,1465.89,744370.62,59,4,garden:flower->11|garden:rock->7|garden:rock->8
4530,1477.31,759137.24,59,4,grass:thick|upgrade:value->14
4540,1733.28,775081.04,59,4,upgrade:value->15|garden:pond->1|upgrade:robots->10|upgrade:growth->10
4550,1928.10,792949.54,59,4,upgrade:growth->11|upgrade:rate->5|upgrade:growth->12
4560,2122.96,813399.70,59,4,upgrade:growth->13|upgrade:robots->11|upgrade:growth->14
4570,2317.82,835701.02,59,4,upgrade:value->16|garden:pond->2
4580,2436.87,859542.84,59,4,garden:fountain->1|garden:tree->5
4590,2496.00,884494.21,59,4,upgrade:value->17|garden:flower->12|garden:pond->3|garden:tree->6|garden:flower->13|garden:rock->9|garden:rock->10
4600,2650.34,910737.32,59,4,
4610,2650.34,937240.76,59,4,upgrade:value->18|garden:tree->7|garden:flower->14|garden:flower->15|garden:tree->8|garden:rock->11|garden:rock->12
4620,2790.18,964971.88,59,4,garden:flower->16|garden:tree->9|garden:flower->17|garden:rock->13
4630,2820.57,993030.58,59,4,garden:flower->18|garden:rock->14
4640,2832.78,1021311.76,59,4,garden:tree->10|upgrade:rate->6|upgrade:growth->15
4650,2954.25,1049957.22,59,4,upgrade:growth->16|upgrade:robots->12
4660,3066.39,1079611.91,59,4,
4670,3066.39,1110275.81,59,4,
4680,3066.39,1140939.71,59,4,
4690,3066.39,1171603.61,59,4,grass:crystal
4700,3433.76,1204104.35,59,4,garden:fountain->2
4710,3498.09,1239085.26,59,4,upgrade:growth->17
4720,3626.77,1274966.90,59,4,upgrade:value->19|garden:pond->4
4730,3785.11,1311893.15,59,4,garden:fountain->3
4740,3852.40,1349946.08,59,4,
4750,3852.40,1388470.05,59,4,upgrade:growth->18
4760,3987.88,1427806.90,59,4,
4770,3987.88,1467685.68,59,4,upgrade:value->20
4780,4118.48,1508870.52,59,4,
4790,4118.48,1550055.37,59,4,upgrade:value->21
4800,4249.09,1592415.68,59,4,garden:fountain->4|garden:rock->15
4810,4323.10,1635337.60,59,4,
4820,4323.10,1678568.63,59,4,
4830,4323.10,1721799.66,59,4,upgrade:value->22|garden:flower->19
4840,4464.37,1765563.78,59,4,garden:tree->11|upgrade:rate->7|garden:pond->5
4850,4514.81,1810421.85,59,4,
4860,4514.81,1855569.93,59,4,prestige-13|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:speed->1|upgrade:robots->6|upgrade:speed->2|upgrade:value->1|upgrade:speed->3|upgrade:robots->7|upgrade:value->2|upgrade:value->3|upgrade:value->4|upgrade:value->5|upgrade:value->6|upgrade:value->7|upgrade:value->8|garden:flower->1|garden:flower->2|upgrade:speed->4|upgrade:value->9|garden:flower->3|upgrade:rate->1|upgrade:growth->1|upgrade:growth->2|upgrade:rate->2|upgrade:growth->3|upgrade:robots->8|upgrade:growth->4
4870,1577.79,1868797.70,123,4,upgrade:value->10|garden:rock->1|upgrade:value->11|garden:flower->4|garden:flower->5|garden:rock->2|upgrade:value->12|garden:flower->6|garden:flower->7|garden:rock->3|garden:tree->1|upgrade:rate->3|upgrade:growth->5|upgrade:growth->6|upgrade:robots->9|upgrade:growth->7|upgrade:value->13
4880,2433.26,1888569.94,123,4,garden:tree->2|garden:flower->8|garden:rock->4|garden:flower->9|garden:flower->10|garden:flower->11|garden:rock->5|garden:rock->6|upgrade:rate->4|upgrade:growth->8|upgrade:growth->9|upgrade:robots->10|upgrade:growth->10|garden:tree->3|garden:tree->4|garden:rock->7|garden:rock->8
4890,2995.19,1915922.44,123,4,grass:thick|upgrade:value->14|garden:pond->1
4900,3497.06,1948467.38,123,4,upgrade:value->15|upgrade:value->16|garden:tree->5|upgrade:rate->5|upgrade:growth->11|upgrade:growth->12|upgrade:robots->11
4910,4187.14,1986981.49,123,4,upgrade:growth->13|upgrade:growth->14|upgrade:rate->6|garden:pond->2|garden:fountain->1
4920,4714.99,2032126.90,123,4,upgrade:growth->15|upgrade:value->17|garden:pond->3|garden:tree->6|garden:flower->12
4930,5176.25,2081533.30,123,4,garden:flower->13|garden:rock->9|garden:rock->10|upgrade:value->18
4940,5388.48,2134105.19,123,4,garden:fountain->2|garden:tree->7|garden:flower->14|garden:tree->8|garden:flower->15|garden:flower->16|garden:rock->11|garden:tree->9|upgrade:robots->12
4950,5589.97,2189681.34,123,4,upgrade:growth->16|garden:rock->12|garden:rock->13|garden:flower->17|garden:flower->18|garden:tree->10
4960,5865.16,2247511.19,123,4,garden:rock->14
4970,5871.79,2306222.47,123,4,
4980,5871.79,2364940.39,123,4,grass:crystal|upgrade:growth->17
4990,6786.02,2431101.00,123,4,upgrade:value->19|garden:fountain->3
5000,7138.34,2500814.67,123,4,upgrade:value->20|garden:pond->4|upgrade:rate->7
5010,7434.02,2573248.94,123,4,upgrade:growth->18
5020,7697.63,2648379.95,123,4,garden:pond->5
5030,7763.54,2726015.33,123,4,upgrade:value->21|garden:fountain->4
5040,8134.77,2806087.91,123,4,
5050,8134.77,2887435.59,123,4,upgrade:growth->19|upgrade:robots->13|garden:pond->6|garden:rock->15
5060,8488.46,2972001.89,123,4,
5070,8488.46,3056886.48,123,4,upgrade:value->22|garden:flower->19
5080,8757.19,3144442.00,123,4,upgrade:growth->20|garden:tree->11
5090,9065.63,3232891.74,123,4,garden:fountain->5
5100,9205.24,3323687.65,123,4,garden:flower->20|garden:rock->16
5110,9230.57,3415950.56,123,4,
5120,9230.57,3508256.30,123,4,upgrade:value->23|garden:pond->7
5130,9567.21,3602808.69,123,4,garden:tree->12|garden:flower->21|garden:rock->17|garden:tree->13
5140,9642.76,3698992.97,123,4,garden:flower->22|garden:flower->23|garden:rock->18
5150,9685.86,3795746.88,123,4,garden:tree->14|garden:rock->19|garden:flower->24
5160,9736.76,3892924.63,123,4,garden:tree->15|garden:rock->20
5170,9770.60,3990450.45,123,4,garden:flower->25
5180,9787.74,4088242.14,123,4,garden:rock->21
5190,9796.72,4186191.41,123,4,
5200,9796.72,4284158.64,123,4,
5210,9796.72,4382125.86,123,4,
5220,9796.72,4480093.09,123,4,
5230,9796.72,4578060.32,123,4,
5240,9796.72,4676027.54,123,4,grass:golden
5250,10701.36,4775804.05,123,4,
5260,10701.36,4882817.67,123,4,
5270,10701.36,4989831.29,123,4,upgrade:value->24|prestige-14|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:speed->1|upgrade:robots->6|upgrade:speed->2|upgrade:value->1|upgrade:speed->3|upgrade:robots->7|upgrade:value->2|upgrade:value->3|upgrade:value->4|upgrade:rate->1|upgrade:growth->1|upgrade:value->5|upgrade:value->6|upgrade:rate->2|upgrade:growth->2|upgrade:value->7|upgrade:value->8|upgrade:value->9|garden:flower->1|garden:flower->2
5280,2547.27,5052790.17,251,4,upgrade:value->10|garden:flower->3|garden:rock->1|upgrade:growth->3|upgrade:robots->8|upgrade:growth->4|upgrade:rate->3|upgrade:growth->5|upgrade:robots->9|upgrade:growth->6|upgrade:growth->7|upgrade:rate->4|upgrade:growth->8|upgrade:value->11|upgrade:value->12|garden:flower->4|garden:flower->5|garden:flower->6|garden:rock->2|garden:rock->3|garden:tree->1|upgrade:speed->4|upgrade:robots->10|upgrade:growth->9|upgrade:growth->10|upgrade:rate->5|upgrade:growth->11|upgrade:value->13|garden:tree->2|garden:flower->7|garden:rock->4|garden:rock->5|upgrade:value->14|garden:tree->3
5290,6161.40,5102924.49,251,4,garden:pond->1|garden:flower->8|garden:tree->4|garden:flower->9|garden:flower->10|garden:flower->11|garden:rock->6|garden:rock->7|garden:rock->8|grass:thick|upgrade:value->15|upgrade:value->16|garden:fountain->1
5300,7508.97,5170997.52,251,4,garden:tree->5|upgrade:robots->11|upgrade:growth->12|upgrade:growth->13|upgrade:rate->6|upgrade:growth->14|garden:pond->2|upgrade:value->17|garden:pond->3|garden:tree->6|garden:flower->12|garden:flower->13|garden:rock->9|garden:rock->10
5310,9237.84,5256565.74,251,4,upgrade:value->18|garden:fountain->2|garden:tree->7|garden:flower->14|garden:tree->8|garden:flower->15|garden:tree->9|upgrade:robots->12|upgrade:growth->15
5320,10280.90,5353084.30,251,4,upgrade:growth->16|garden:flower->16|garden:rock->11|garden:tree->10|garden:flower->17|garden:rock->12|garden:rock->13|garden:flower->18|garden:rock->14
5330,10827.92,5459427.58,251,4,grass:crystal
5340,11845.67,5569742.32,251,4,upgrade:value->19|garden:fountain->3
5350,12449.78,5692401.51,251,4,upgrade:value->20|upgrade:value->21
5360,13237.74,5822021.02,251,4,garden:fountain->4|garden:pond->4|upgrade:rate->7|upgrade:growth->17
5370,14075.15,5959802.34,251,4,upgrade:growth->18|upgrade:robots->13|garden:pond->5|upgrade:growth->19
5380,15204.28,6107705.04,251,4,garden:pond->6|garden:rock->15|upgrade:value->22
5390,15793.83,6261586.32,251,4,garden:tree->11|garden:pond->7|garden:fountain->5
5400,16208.31,6421102.39,251,4,garden:flower->19|garden:flower->20|garden:rock->16
5410,16274.85,6583794.87,251,4,upgrade:value->23|garden:tree->12|garden:flower->21|garden:rock->17|garden:tree->13
5420,16862.03,6750284.80,251,4,garden:tree->14|garden:flower->22|garden:flower->23|garden:rock->18|garden:flower->24
5430,17001.81,6919840.24,251,4,garden:rock->19|garden:rock->20|garden:tree->15
5440,17077.78,7090255.69,251,4,garden:flower->25|garden:rock->21
5450,17119.77,7261391.52,251,4,
5460,17119.77,7432589.20,251,4,
5470,17119.77,7603786.88,251,4,
5480,17119.77,7774984.56,251,4,grass:golden
5490,18498.65,7957213.28,251,4,upgrade:value->24
5500,18999.97,8144706.35,251,4,garden:fountain->6
5510,19267.34,8336310.23,251,4,
5520,19267.34,8528983.59,251,4,upgrade:value->25
5530,19768.65,8725166.17,251,4,
5540,19768.65,8922852.72,251,4,upgrade:value->26
5550,20269.97,9121040.58,251,4,
5560,20269.97,9323740.30,251,4,garden:fountain->7|garden:flower->26
5570,20566.81,9528400.03,251,4,
5580,20566.81,9734068.14,251,4,
5590,20566.81,9939736.25,251,4,
5600,20566.81,10145404.36,251,4,upgrade:value->27
5610,21068.85,10355088.77,251,4,
5620,21068.85,10565777.26,251,4,garden:fountain->8
5630,21336.60,10777536.76,251,4,garden:flower->27|garden:tree->16|upgrade:rate->8
5640,21423.61,10991547.09,251,4,upgrade:growth->20
5650,22100.81,11212555.17,251,4,upgrade:growth->21|garden:pond->8|tool:Push Mower
5660,22947.31,11441520.34,251,4,upgrade:growth->22
5670,23624.51,11673702.22,251,4,
5680,23624.51,11909947.30,251,4,upgrade:growth->23|garden:pond->9
5690,24471.01,12150424.88,251,4,
5700,24471.01,12395134.97,251,4,
5710,24471.01,12639845.05,251,4,upgrade:growth->24
5720,25148.21,12887941.14,251,4,garden:pond->10|garden:rock->22
5730,25337.37,13140687.75,251,4,
5740,25337.37,13394061.41,251,4,
5750,25337.37,13647435.06,251,4,
5760,25337.37,13900808.72,507,4,prestige-15|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:speed->1|upgrade:robots->6|upgrade:speed->2|upgrade:speed->3|upgrade:robots->7|upgrade:rate->1|upgrade:value->1|upgrade:value->2|upgrade:value->3|upgrade:value->4|upgrade:value->5|upgrade:value->6|upgrade:rate->2|upgrade:growth->1|upgrade:value->7|upgrade:value->8|upgrade:robots->8|upgrade:growth->2|upgrade:growth->3|upgrade:rate->3|upgrade:growth->4|upgrade:robots->9|upgrade:growth->5|upgrade:speed->4|upgrade:value->9|garden:flower->1|upgrade:value->10|garden:flower->2|garden:flower->3|garden:rock->1|upgrade:value->11|garden:flower->4|upgrade:value->12|upgrade:rate->4|upgrade:growth->6|upgrade:growth->7|upgrade:robots->10|upgrade:growth->8|garden:flower->5|garden:flower->6|garden:rock->2|garden:rock->3|upgrade:value->13|upgrade:rate->5|upgrade:growth->9|garden:tree->1|garden:tree->2|garden:flower->7|garden:rock->4|garden:rock->5|upgrade:value->14|upgrade:growth->10|upgrade:robots->11|upgrade:growth->11|garden:tree->3|garden:flower->8|garden:flower->9|garden:flower->10|garden:flower->11|garden:rock->6|garden:rock->7|garden:rock->8|garden:tree->4|upgrade:rate->6
5770,11708.04,13977110.90,507,4,upgrade:growth->12|grass:thick|garden:pond->1|upgrade:value->15|garden:pond->2|upgrade:value->16|garden:tree->5|garden:fountain->1|upgrade:value->17|garden:flower->12|garden:rock->9|garden:flower->13|garden:rock->10|garden:tree->6|upgrade:robots->12|upgrade:growth->13|upgrade:growth->14|upgrade:rate->7
5780,16868.57,14123523.19,507,4,upgrade:growth->15|garden:pond->3|upgrade:value->18|garden:fountain->2|garden:tree->7|garden:tree->8|garden:flower->14|garden:tree->9|garden:flower->15|garden:tree->10|garden:rock->11|garden:flower->16|garden:flower->17|garden:rock->12|garden:flower->18|garden:rock->13|garden:rock->14
5790,19143.08,14310129.52,507,4,grass:crystal|upgrade:value->19|garden:fountain->3
5800,21944.50,14516026.90,507,4,upgrade:value->20|garden:pond->4|upgrade:robots->13|upgrade:growth->16|upgrade:growth->17|upgrade:rate->8|upgrade:growth->18|garden:pond->5
5810,25671.81,14759339.00,507,4,upgrade:value->21|garden:fountain->4|garden:pond->6|garden:rock->15|upgrade:value->22
5820,27804.87,15027714.97,507,4,garden:tree->11|garden:pond->7|garden:fountain->5|garden:flower->19|garden:flower->20|garden:rock->16
5830,28630.48,15310859.07,507,4,upgrade:value->23|garden:tree->12|garden:flower->21|garden:flower->22|garden:flower->23|garden:rock->17|garden:rock->18|garden:rock->19
5840,29673.61,15603745.25,507,4,garden:tree->13|tool:Push Mower|upgrade:growth->19|upgrade:growth->20
5850,31728.25,15909193.03,507,4,upgrade:growth->21|garden:tree->14|garden:tree->15|garden:flower->24
5860,32921.93,16232025.02,507,4,garden:rock->20|garden:flower->25|garden:rock->21
5870,33021.41,16562040.06,507,4,
5880,33021.41,16892254.14,507,4,grass:golden
5890,35697.90,17238527.18,507,4,upgrade:growth->22|upgrade:value->24
5900,37710.57,17605013.69,507,4,garden:pond->8|garden:fountain->6
5910,38491.15,17987120.39,507,4,upgrade:value->25
5920,39439.98,18376776.04,507,4,upgrade:growth->23|garden:pond->9
5930,40865.21,18776021.64,507,4,
5940,40865.21,19184673.73,507,4,upgrade:value->26
5950,41848.33,19602173.93,507,4,upgrade:growth->24
5960,43015.94,20025327.71,507,4,garden:fountain->7|garden:pond->10|garden:flower->26
